quick_check
ok
name,drawings,min_number,max_number,min_id,max_id
baltbet-main,2199,2759,4959,202,11988
table_name,rows
drawings,2199
events,32985
quotes,32940
drawing_result_snapshots,4
drawing_preparations,5
drawing_event_pins,30
archived_packages,1
package_settlements,0
missing_visible_number
3843
3844
number,id,status,started_at,ended_at,event_count,unique_event_orders,blank_names,quote_rows,pool_complete,bk_complete,norm_complete,pin_complete,resolved_results,void_results,missing_results
3584,7979,finished,,2022-10-15T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3585,7982,finished,,2022-10-16T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3586,7985,finished,,2022-10-17T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3587,7988,finished,,2022-10-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3588,7990,finished,,2022-10-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3589,7995,finished,,2022-10-20T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3590,7997,finished,,2022-10-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3591,8000,finished,,2022-10-22T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3592,8003,finished,,2022-10-23T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3593,8006,finished,,2022-10-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3594,8009,finished,,2022-10-25T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3595,8011,finished,,2022-10-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3596,8015,finished,,2022-10-27T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3597,8019,finished,,2022-10-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3598,8021,finished,,2022-10-29T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3599,8025,finished,,2022-10-30T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3600,8027,finished,,2022-10-31T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3601,8030,finished,,2022-11-01T15:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3602,8033,finished,,2022-11-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3603,8035,finished,,2022-11-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3604,8039,finished,,2022-11-04T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3605,8042,finished,,2022-11-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3606,8046,finished,,2022-11-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3607,8047,finished,,2022-11-07T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3608,8051,finished,,2022-11-08T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3609,8053,finished,,2022-11-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3610,8056,finished,,2022-11-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3611,8060,finished,,2022-11-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3612,8062,finished,,2022-11-12T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3613,8067,finished,,2022-11-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3614,8069,finished,,2022-11-14T15:04:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3615,8072,finished,,2022-11-15T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3616,8074,finished,,2022-11-16T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3617,8078,finished,,2022-11-17T13:40:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3618,8080,finished,,2022-11-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3619,8083,finished,,2022-11-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3620,8085,finished,,2022-11-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3621,8087,finished,,2022-11-21T12:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3622,8090,finished,,2022-11-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3623,8093,finished,,2022-11-23T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3624,8095,finished,,2022-11-24T12:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3625,8098,finished,,2022-11-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3626,8101,finished,,2022-11-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3627,8104,finished,,2022-11-27T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3628,8107,finished,,2022-11-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3629,8110,finished,,2022-11-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3630,8112,finished,,2022-11-30T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3631,8115,finished,,2022-12-01T14:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3632,8118,finished,,2022-12-02T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3633,8121,finished,,2022-12-03T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3634,8123,finished,,2022-12-04T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3635,8126,finished,,2022-12-05T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3636,8128,finished,,2022-12-06T18:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3637,8132,finished,,2022-12-07T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3638,8134,finished,,2022-12-08T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3639,8137,finished,,2022-12-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3640,8140,finished,,2022-12-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3641,8143,finished,,2022-12-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3642,8146,finished,,2022-12-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3643,8149,finished,,2022-12-13T12:55:00.000000Z,15,15,0,15,15,15,0,0,0,0,15
3644,8151,finished,,2022-12-14T12:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3645,8154,finished,,2022-12-15T14:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3646,8157,finished,,2022-12-16T18:00:00.000000Z,15,15,0,15,15,15,0,0,11,0,4
3647,8161,finished,,2022-12-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3648,8164,finished,,2022-12-18T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3649,8167,finished,,2022-12-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3650,8170,finished,,2022-12-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3651,8173,finished,,2022-12-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3652,8176,finished,,2022-12-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3653,8179,finished,,2022-12-23T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3654,8182,finished,,2022-12-24T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3655,8184,finished,,2022-12-25T12:50:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3656,8187,finished,,2022-12-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3657,8189,finished,,2022-12-27T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3658,8191,finished,,2022-12-28T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3659,8194,finished,,2022-12-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3660,8198,finished,,2022-12-30T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3661,8199,finished,,2022-12-31T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3662,8203,finished,,2023-01-01T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3663,8206,finished,,2023-01-02T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3664,8209,finished,,2023-01-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3665,8211,finished,,2023-01-04T12:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3666,8213,finished,,2023-01-05T12:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3667,8216,finished,,2023-01-06T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3668,8218,finished,,2023-01-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3669,8222,finished,,2023-01-08T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3670,8223,finished,,2023-01-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3671,8227,finished,,2023-01-10T16:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3672,8230,finished,,2023-01-11T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3673,8233,finished,,2023-01-12T13:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3674,8235,finished,,2023-01-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3675,8238,finished,,2023-01-14T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3676,8242,finished,,2023-01-15T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3677,8244,finished,,2023-01-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3678,8247,finished,,2023-01-17T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3679,8250,finished,,2023-01-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3680,8252,finished,,2023-01-19T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3681,8256,finished,,2023-01-20T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3682,8259,finished,,2023-01-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3683,8262,finished,,2023-01-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3684,8264,finished,,2023-01-23T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3685,8267,finished,,2023-01-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
3686,8269,finished,,2023-01-25T17:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3687,8274,finished,,2023-01-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3688,8276,finished,,2023-01-27T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3689,8279,finished,,2023-01-28T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3690,8282,finished,,2023-01-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3691,8286,finished,,2023-01-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3692,8288,finished,,2023-01-31T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3693,8292,finished,,2023-02-01T16:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3694,8294,finished,,2023-02-02T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3695,8297,finished,,2023-02-03T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3696,8299,finished,,2023-02-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3697,8303,finished,,2023-02-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3698,8307,finished,,2023-02-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
3699,8309,finished,,2023-02-07T18:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3700,8312,finished,,2023-02-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3701,8315,finished,,2023-02-09T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3702,8318,finished,,2023-02-10T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3703,8322,finished,,2023-02-11T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3704,8325,finished,,2023-02-12T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3705,8326,finished,,2023-02-13T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3706,8330,finished,,2023-02-14T19:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3707,8333,finished,,2023-02-15T16:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3708,8336,finished,,2023-02-16T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3709,8339,finished,,2023-02-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3710,8341,finished,,2023-02-18T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3711,8345,finished,,2023-02-19T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3712,8347,finished,,2023-02-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3713,8351,finished,,2023-02-21T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3714,8355,finished,,2023-02-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3715,8357,finished,,2023-02-23T17:45:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3716,8360,finished,,2023-02-24T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3717,8362,finished,,2023-02-25T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3718,8366,finished,,2023-02-26T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3719,8369,finished,,2023-02-27T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3720,8372,finished,,2023-02-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3721,8376,finished,,2023-03-01T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3722,8378,finished,,2023-03-02T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3723,8381,finished,,2023-03-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3724,8383,finished,,2023-03-04T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3725,8388,finished,,2023-03-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3726,8391,finished,,2023-03-06T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3727,8394,finished,,2023-03-07T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3728,8396,finished,,2023-03-08T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3729,8399,finished,,2023-03-09T15:20:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3730,8402,finished,,2023-03-10T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3731,8405,finished,,2023-03-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3732,8408,finished,,2023-03-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3733,8412,finished,,2023-03-13T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3734,8414,finished,,2023-03-14T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3735,8416,finished,,2023-03-15T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3736,8421,finished,,2023-03-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3737,8423,finished,,2023-03-17T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3738,8425,finished,,2023-03-18T14:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3739,8429,finished,,2023-03-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3740,8432,finished,,2023-03-20T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3741,8434,finished,,2023-03-21T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3742,8438,finished,,2023-03-22T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3743,8441,finished,,2023-03-23T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3744,8443,finished,,2023-03-24T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3745,8445,finished,,2023-03-25T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3746,8448,finished,,2023-03-26T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3747,8453,finished,,2023-03-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3748,8455,finished,,2023-03-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3749,8458,finished,,2023-03-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3750,8461,finished,,2023-03-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3751,8464,finished,,2023-03-31T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3752,8467,finished,,2023-04-01T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3753,8470,finished,,2023-04-02T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3754,8472,finished,,2023-04-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3755,8476,finished,,2023-04-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3756,8478,finished,,2023-04-05T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3757,8482,finished,,2023-04-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3758,8485,finished,,2023-04-07T16:10:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3759,8489,finished,,2023-04-08T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3760,8490,finished,,2023-04-09T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3761,8494,finished,,2023-04-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3762,8497,finished,,2023-04-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3763,8500,finished,,2023-04-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3764,8503,finished,,2023-04-13T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3765,8506,finished,,2023-04-14T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3766,8509,finished,,2023-04-15T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3767,8511,finished,,2023-04-16T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3768,8514,finished,,2023-04-17T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3769,8517,finished,,2023-04-18T18:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3770,8522,finished,,2023-04-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3771,8524,finished,,2023-04-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3772,8527,finished,,2023-04-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3773,8529,finished,,2023-04-22T13:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3774,8533,finished,,2023-04-23T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3775,8535,finished,,2023-04-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3776,8539,finished,,2023-04-25T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3777,8542,finished,,2023-04-26T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3778,8545,finished,,2023-04-27T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3779,8548,finished,,2023-04-28T16:10:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3780,8551,finished,,2023-04-29T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3781,8554,finished,,2023-04-30T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3782,8557,finished,,2023-05-01T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3783,8560,finished,,2023-05-02T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3784,8563,finished,,2023-05-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3785,8566,finished,,2023-05-04T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3786,8569,finished,,2023-05-05T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3787,8572,finished,,2023-05-06T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3788,8575,finished,,2023-05-07T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3789,8578,finished,,2023-05-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3790,8581,finished,,2023-05-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3791,8584,finished,,2023-05-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3792,8587,finished,,2023-05-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3793,8590,finished,,2023-05-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3794,8593,finished,,2023-05-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3795,8596,finished,,2023-05-14T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3796,8600,finished,,2023-05-15T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3797,8602,finished,,2023-05-16T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3798,8605,finished,,2023-05-17T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3799,8608,finished,,2023-05-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3800,8611,finished,,2023-05-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3801,8614,finished,,2023-05-20T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3802,8618,finished,,2023-05-21T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3803,8621,finished,,2023-05-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3804,8623,finished,,2023-05-23T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3805,8626,finished,,2023-05-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3806,8629,finished,,2023-05-25T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3807,8632,finished,,2023-05-26T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3808,8635,finished,,2023-05-27T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3809,8637,finished,,2023-05-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3810,8641,finished,,2023-05-29T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3811,8643,finished,,2023-05-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3812,8646,finished,,2023-05-31T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3813,8649,finished,,2023-06-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3814,8652,finished,,2023-06-02T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3815,8654,finished,,2023-06-03T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3816,8658,finished,,2023-06-04T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3817,8659,finished,,2023-06-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3818,8662,finished,,2023-06-06T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3819,8665,finished,,2023-06-07T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3820,8667,finished,,2023-06-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3821,8670,finished,,2023-06-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3822,8673,finished,,2023-06-10T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3823,8676,finished,,2023-06-11T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3824,8679,finished,,2023-06-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3825,8682,finished,,2023-06-13T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3826,8684,finished,,2023-06-14T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3827,8687,finished,,2023-06-15T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3828,8689,finished,,2023-06-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3829,8692,finished,,2023-06-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3830,8695,finished,,2023-06-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3831,8698,finished,,2023-06-19T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3832,8700,finished,,2023-06-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3833,8704,finished,,2023-06-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3834,8705,finished,,2023-06-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3835,8707,finished,,2023-06-23T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3836,8710,finished,,2023-06-24T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3837,8713,finished,,2023-06-25T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3838,8717,finished,,2023-06-26T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3839,8719,finished,,2023-06-27T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3840,8721,finished,,2023-06-28T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3841,8723,finished,,2023-06-28T19:59:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3842,8725,finished,,2023-06-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3845,8733,finished,,2023-07-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3846,8734,finished,,2023-07-04T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3847,8737,finished,,2023-07-05T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3848,8739,finished,,2023-07-06T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3849,8741,finished,,2023-07-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3850,8744,finished,,2023-07-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3851,8747,finished,,2023-07-09T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3852,8749,finished,,2023-07-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3853,8752,finished,,2023-07-11T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3854,8754,finished,,2023-07-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3855,8757,finished,,2023-07-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3856,8759,finished,,2023-07-14T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3857,8762,finished,,2023-07-15T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3858,8765,finished,,2023-07-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3859,8767,finished,,2023-07-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3860,8770,finished,,2023-07-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
